date,abandoned,connected,disconnected,neverseen,cc
2017-04-24,11,5,5,3,UG
2017-04-23,11,6,4,3,UG
2017-04-22,11,6,4,3,UG
2017-04-21,11,6,4,3,UG
2017-04-20,11,6,4,3,UG
2017-04-19,11,7,3,3,UG
2017-04-18,11,7,3,3,UG
2017-04-17,11,7,3,3,UG
2017-04-16,11,7,3,3,UG
2017-04-15,11,7,3,3,UG
2017-04-14,11,6,4,3,UG
2017-04-13,11,7,3,3,UG
2017-04-12,11,8,2,3,UG
2017-04-11,11,8,2,3,UG
2017-04-10,11,8,2,3,UG
2017-04-09,11,8,2,3,UG
2017-04-08,11,8,2,3,UG
2017-04-07,11,8,2,3,UG
2017-04-06,11,8,2,3,UG
2017-04-05,11,8,2,3,UG
2017-04-04,11,8,2,3,UG
2017-04-03,11,8,2,3,UG
2017-04-02,11,8,2,3,UG
2017-04-01,11,8,2,3,UG
2017-03-31,11,9,1,3,UG
2017-03-30,11,9,1,3,UG
2017-03-29,11,9,1,3,UG
2017-03-28,11,9,1,3,UG
2017-03-27,11,8,2,3,UG
2017-03-26,11,9,1,3,UG
2017-03-25,11,9,1,3,UG
2017-03-24,11,8,2,3,UG
2017-03-23,12,8,1,3,UG
2017-03-22,12,8,1,3,UG
2017-03-21,12,8,1,3,UG
2017-03-20,12,7,2,3,UG
2017-03-19,12,8,1,3,UG
2017-03-18,12,8,1,3,UG
2017-03-17,12,8,1,3,UG
2017-03-16,12,8,1,3,UG
2017-03-15,12,7,2,3,UG
2017-03-14,12,6,3,3,UG
2017-03-13,12,6,3,3,UG
2017-03-12,10,7,4,3,UG
2017-03-11,10,7,4,3,UG
2017-03-10,10,7,4,3,UG
2017-03-09,10,7,4,3,UG
2017-03-08,10,7,4,3,UG
2017-03-07,10,7,4,3,UG
2017-03-06,10,7,4,3,UG
2017-03-05,10,7,4,3,UG
2017-03-04,10,7,4,3,UG
2017-03-03,10,7,4,3,UG
2017-03-02,10,7,4,3,UG
2017-03-01,10,7,4,3,UG
2017-02-28,10,7,4,3,UG
2017-02-27,10,7,4,3,UG
2017-02-26,10,7,4,3,UG
2017-02-25,10,9,2,3,UG
2017-02-24,10,9,2,3,UG
2017-02-23,11,8,2,3,UG
2017-02-22,11,7,3,3,UG
2017-02-21,11,6,4,3,UG
2017-02-20,11,7,3,3,UG
2017-02-19,11,5,5,3,UG
2017-02-18,11,8,2,3,UG
2017-02-17,11,8,2,3,UG
2017-02-16,11,8,2,3,UG
2017-02-15,11,8,2,3,UG
2017-02-14,11,7,3,3,UG
2017-02-13,11,8,2,3,UG
2017-02-12,11,7,3,3,UG
2017-02-11,11,6,4,3,UG
2017-02-10,11,6,4,3,UG
2017-02-09,11,6,4,3,UG
2017-02-08,11,8,2,3,UG
2017-02-07,11,8,2,3,UG
2017-02-06,11,7,3,3,UG
2017-02-05,11,5,5,3,UG
2017-02-04,11,7,3,3,UG
2017-02-03,11,6,4,3,UG
2017-02-02,11,5,5,3,UG
2017-02-01,11,6,4,3,UG
2017-01-31,11,7,3,3,UG
2017-01-30,11,7,3,3,UG
2017-01-29,11,8,2,3,UG
2017-01-28,11,8,2,3,UG
2017-01-27,11,8,2,3,UG
2017-01-26,11,8,2,3,UG
2017-01-25,11,8,2,3,UG
2017-01-24,11,8,2,3,UG
2017-01-23,11,8,2,3,UG
2017-01-22,11,7,3,3,UG
2017-01-21,11,8,2,3,UG
2017-01-20,11,8,2,3,UG
2017-01-19,11,7,3,3,UG
2017-01-18,11,7,3,3,UG
2017-01-17,11,8,2,3,UG
2017-01-16,11,8,2,3,UG
2017-01-15,11,8,2,3,UG
2017-01-14,11,8,2,3,UG
2017-01-13,11,7,3,3,UG
2017-01-12,11,7,3,3,UG
2017-01-11,11,6,4,3,UG
2017-01-10,11,8,2,3,UG
2017-01-09,11,8,2,3,UG
2017-01-08,11,6,4,3,UG
2017-01-07,11,6,4,3,UG
2017-01-06,11,7,3,3,UG
2017-01-05,11,7,3,3,UG
2017-01-04,11,6,4,3,UG
2017-01-03,11,6,4,3,UG
2017-01-02,11,7,3,3,UG
2017-01-01,11,7,3,3,UG
2016-12-31,10,7,4,3,UG
2016-12-30,10,8,3,3,UG
2016-12-29,10,7,4,3,UG
2016-12-28,10,8,3,3,UG
2016-12-27,10,7,3,3,UG
2016-12-26,10,6,4,3,UG
2016-12-25,10,6,4,3,UG
2016-12-24,10,6,4,3,UG
2016-12-23,10,5,5,3,UG
2016-12-22,10,6,4,3,UG
2016-12-21,10,7,3,3,UG
2016-12-20,10,7,3,3,UG
2016-12-19,10,5,5,3,UG
2016-12-18,10,5,5,3,UG
2016-12-17,10,7,3,3,UG
2016-12-16,10,7,3,3,UG
2016-12-15,10,6,4,3,UG
2016-12-14,10,6,4,3,UG
2016-12-13,10,7,3,2,UG
2016-12-12,10,7,3,2,UG
2016-12-11,10,4,6,2,UG
2016-12-10,10,6,4,2,UG
2016-12-09,10,7,3,2,UG
2016-12-08,10,7,3,2,UG
2016-12-07,10,6,4,2,UG
2016-12-06,10,6,4,2,UG
2016-12-05,10,6,4,2,UG
2016-12-04,10,6,4,2,UG
2016-12-03,10,6,4,2,UG
2016-12-02,10,7,3,2,UG
2016-12-01,10,5,5,2,UG
2016-11-30,10,7,3,2,UG
2016-11-29,10,7,3,1,UG
2016-11-28,10,7,3,1,UG
2016-11-27,10,7,3,1,UG
2016-11-26,10,7,3,1,UG
2016-11-25,10,5,5,1,UG
2016-11-24,10,6,4,1,UG
2016-11-23,10,5,5,1,UG
2016-11-22,10,5,5,1,UG
2016-11-21,10,5,5,1,UG
2016-11-20,10,7,3,1,UG
2016-11-19,10,6,4,1,UG
2016-11-18,10,7,3,1,UG
2016-11-17,10,6,3,1,UG
2016-11-16,13,6,0,1,UG
2016-11-15,13,5,1,1,UG
2016-11-14,13,6,0,1,UG
2016-11-13,13,6,0,1,UG
2016-11-12,13,6,0,1,UG
2016-11-11,13,6,0,1,UG
2016-11-10,13,6,0,1,UG
2016-11-09,13,5,1,1,UG
2016-11-08,13,6,0,1,UG
2016-11-07,12,6,1,1,UG
2016-11-06,12,4,3,1,UG
2016-11-05,12,6,1,1,UG
2016-11-04,12,6,1,1,UG
2016-11-03,12,5,2,1,UG
2016-11-02,12,5,2,1,UG
2016-11-01,12,6,1,1,UG
2016-10-31,12,5,2,1,UG
2016-10-30,12,5,2,1,UG
2016-10-29,12,4,3,1,UG
2016-10-28,12,6,1,1,UG
2016-10-27,12,6,1,1,UG
2016-10-26,12,6,1,1,UG
2016-10-25,12,6,1,1,UG
2016-10-24,12,6,1,1,UG
2016-10-23,12,5,2,1,UG
2016-10-22,12,5,2,1,UG
2016-10-21,12,5,2,1,UG
2016-10-20,12,6,1,1,UG
2016-10-19,12,6,1,1,UG
2016-10-18,12,6,1,1,UG
2016-10-17,12,5,2,1,UG
2016-10-16,12,4,3,1,UG
2016-10-15,12,4,3,1,UG
2016-10-14,11,4,4,1,UG
2016-10-13,11,4,4,1,UG
2016-10-12,11,5,3,1,UG
2016-10-11,11,5,3,1,UG
2016-10-10,11,5,3,1,UG
2016-10-09,11,4,4,1,UG
2016-10-08,11,4,4,1,UG
2016-10-07,11,5,3,1,UG
2016-10-06,11,5,3,1,UG
2016-10-05,11,4,4,1,UG
2016-10-04,11,4,4,1,UG
2016-10-03,11,5,3,1,UG
2016-10-02,11,3,5,1,UG
2016-10-01,11,5,3,1,UG
2016-09-30,11,6,2,1,UG
2016-09-29,11,5,3,1,UG
2016-09-28,11,5,3,1,UG
2016-09-27,11,5,3,1,UG
2016-09-26,11,5,3,1,UG
2016-09-25,11,5,3,1,UG
2016-09-24,11,5,3,1,UG
2016-09-23,11,3,5,1,UG
2016-09-22,11,5,3,1,UG
2016-09-21,11,5,3,1,UG
2016-09-20,11,5,3,1,UG
2016-09-19,11,5,3,1,UG
2016-09-18,11,5,3,1,UG
2016-09-17,11,5,3,1,UG
2016-09-16,11,5,3,1,UG
2016-09-15,11,5,3,1,UG
2016-09-14,11,6,2,1,UG
2016-09-13,11,5,3,1,UG
2016-09-12,11,4,4,1,UG
2016-09-11,11,4,4,1,UG
2016-09-10,11,4,4,1,UG
2016-09-09,11,5,3,1,UG
2016-09-08,11,5,3,1,UG
2016-09-07,11,5,3,1,UG
2016-09-06,11,5,3,1,UG
2016-09-05,11,5,3,1,UG
2016-09-04,10,5,4,1,UG
2016-09-03,10,5,4,1,UG
2016-09-02,10,5,4,1,UG
2016-09-01,10,4,5,1,UG
2016-08-31,10,5,4,1,UG
2016-08-30,10,5,4,1,UG
2016-08-29,10,5,4,1,UG
2016-08-28,10,4,5,1,UG
2016-08-27,10,4,5,1,UG
2016-08-26,10,5,4,1,UG
2016-08-25,10,5,4,1,UG
2016-08-24,10,5,4,1,UG
2016-08-23,10,5,4,1,UG
2016-08-22,10,5,4,1,UG
2016-08-21,10,4,5,1,UG
2016-08-20,9,4,6,1,UG
2016-08-19,9,4,6,1,UG
2016-08-18,9,5,5,1,UG
2016-08-17,9,5,5,1,UG
2016-08-16,9,4,6,1,UG
2016-08-15,9,5,5,1,UG
2016-08-14,9,5,5,1,UG
2016-08-13,9,4,6,1,UG
2016-08-12,9,4,6,1,UG
2016-08-11,9,4,6,1,UG
2016-08-10,9,4,6,1,UG
2016-08-09,9,4,6,1,UG
2016-08-08,8,5,6,1,UG
2016-08-07,8,5,6,1,UG
2016-08-06,8,5,6,1,UG
2016-08-05,8,6,5,1,UG
2016-08-04,8,6,5,1,UG
2016-08-03,8,6,5,1,UG
2016-08-02,8,5,6,1,UG
2016-08-01,8,6,5,1,UG
2016-07-31,8,6,5,1,UG
2016-07-30,8,6,5,1,UG
2016-07-29,8,6,5,1,UG
2016-07-28,8,6,5,1,UG
2016-07-27,8,5,6,1,UG
2016-07-26,8,6,5,1,UG
2016-07-25,8,5,6,1,UG
2016-07-24,8,5,6,1,UG
2016-07-23,8,5,7,1,UG
2016-07-22,8,5,7,1,UG
2016-07-21,8,5,7,1,UG
2016-07-20,8,5,7,1,UG
2016-07-19,8,5,7,1,UG
2016-07-18,8,4,8,1,UG
2016-07-17,8,3,9,1,UG
2016-07-16,8,4,8,1,UG
2016-07-15,8,7,5,1,UG
2016-07-14,8,5,7,1,UG
2016-07-13,8,5,7,1,UG
2016-07-12,8,6,6,1,UG
2016-07-11,8,7,5,1,UG
2016-07-10,8,6,6,1,UG
2016-07-09,8,6,6,1,UG
2016-07-08,8,6,6,1,UG
2016-07-07,8,7,5,1,UG
2016-07-06,8,6,6,1,UG
2016-07-05,8,5,7,1,UG
2016-07-04,8,7,5,1,UG
2016-07-03,9,5,6,1,UG
2016-07-02,9,4,7,1,UG
2016-07-01,9,6,5,1,UG
2016-06-30,9,6,5,1,UG
2016-06-29,9,7,4,1,UG
2016-06-28,9,7,4,1,UG
2016-06-27,9,6,5,1,UG
2016-06-26,9,6,5,1,UG
2016-06-25,9,6,5,1,UG
2016-06-24,9,5,6,1,UG
2016-06-23,9,5,6,1,UG
2016-06-22,9,5,6,1,UG
2016-06-21,9,5,6,1,UG
2016-06-20,9,5,6,1,UG
2016-06-19,9,5,6,1,UG
2016-06-18,9,5,6,1,UG
2016-06-17,9,6,5,1,UG
2016-06-16,9,6,5,1,UG
2016-06-15,9,5,6,1,UG
2016-06-14,9,6,5,1,UG
2016-06-13,9,6,5,1,UG
2016-06-12,9,5,6,1,UG
2016-06-11,9,5,6,1,UG
2016-06-10,9,6,5,1,UG
2016-06-09,9,5,6,1,UG
2016-06-08,9,6,5,1,UG
2016-06-07,9,7,4,1,UG
2016-06-06,9,7,4,1,UG
2016-06-05,9,7,4,1,UG
2016-06-04,9,7,4,1,UG
2016-06-03,9,8,3,1,UG
2016-06-02,9,7,4,1,UG
2016-06-01,9,7,4,1,UG
2016-05-31,9,7,4,1,UG
2016-05-30,9,7,4,1,UG
2016-05-29,9,7,4,1,UG
2016-05-28,9,7,4,1,UG
2016-05-27,9,8,3,1,UG
2016-05-26,9,8,3,1,UG
2016-05-25,9,8,3,1,UG
2016-05-24,9,8,3,1,UG
2016-05-23,9,8,3,1,UG
2016-05-22,9,8,3,1,UG
2016-05-21,11,8,1,1,UG
2016-05-20,11,8,1,1,UG
2016-05-19,11,8,1,1,UG
2016-05-18,11,8,1,1,UG
2016-05-17,11,8,1,1,UG
2016-05-16,11,6,3,1,UG
2016-05-15,11,4,5,1,UG
2016-05-14,11,6,3,1,UG
2016-05-13,11,7,2,1,UG
2016-05-12,11,4,5,1,UG
2016-05-11,11,7,2,1,UG
2016-05-10,11,6,3,1,UG
2016-05-09,11,8,1,1,UG
2016-05-08,11,8,1,1,UG
2016-05-07,11,8,1,1,UG
2016-05-06,11,8,1,1,UG
2016-05-05,11,8,1,1,UG
2016-05-04,11,9,0,1,UG
2016-05-02,11,9,0,1,UG
2016-05-01,11,9,0,1,UG
2016-04-30,11,9,0,1,UG
2016-04-29,11,8,1,1,UG
2016-04-28,11,8,1,1,UG
2016-04-27,11,8,1,1,UG
2016-04-26,11,9,0,1,UG
2016-04-25,11,7,2,1,UG
2016-04-24,11,7,2,1,UG
2016-04-23,11,7,2,1,UG
2016-04-22,11,8,1,1,UG
2016-04-21,11,6,3,1,UG
2016-04-20,11,7,2,1,UG
2016-04-19,11,6,2,1,UG
2016-04-18,11,7,1,1,UG
2016-04-17,11,6,2,1,UG
2016-04-16,11,7,1,1,UG
2016-04-15,11,8,0,1,UG
2016-04-14,11,6,2,1,UG
2016-04-13,11,8,0,1,UG
2016-04-12,11,7,1,1,UG
2016-04-11,10,7,2,1,UG
2016-04-10,10,5,4,1,UG
2016-04-09,10,7,2,1,UG
2016-04-08,10,8,1,1,UG
2016-04-07,10,8,1,1,UG
2016-04-06,10,8,1,1,UG
2016-04-05,10,7,2,1,UG
2016-04-04,10,8,1,1,UG
2016-04-03,10,7,2,1,UG
2016-04-02,10,8,1,1,UG
2016-04-01,10,8,1,1,UG
2016-03-31,10,5,4,1,UG
2016-03-30,10,7,2,1,UG
2016-03-29,10,7,2,1,UG
2016-03-28,10,5,4,1,UG
2016-03-27,10,6,3,1,UG
2016-03-26,10,6,3,1,UG
2016-03-25,10,6,3,1,UG
2016-03-24,10,6,3,1,UG
2016-03-23,10,6,3,1,UG
2016-03-22,10,6,3,1,UG
2016-03-21,10,7,2,1,UG
2016-03-20,10,5,4,1,UG
2016-03-19,10,5,4,1,UG
2016-03-18,10,7,2,1,UG
2016-03-17,10,6,3,1,UG
2016-03-16,10,5,4,1,UG
2016-03-15,10,6,3,1,UG
2016-03-14,10,6,3,1,UG
2016-03-13,10,5,4,1,UG
2016-03-12,10,6,3,1,UG
2016-03-11,10,5,4,1,UG
2016-03-10,10,6,3,1,UG
2016-03-09,10,5,4,1,UG
2016-03-08,10,3,6,1,UG
2016-03-07,10,4,5,1,UG
2016-03-06,9,4,6,1,UG
2016-03-05,9,5,5,1,UG
2016-03-04,9,6,4,1,UG
2016-03-03,8,7,4,1,UG
2016-03-02,8,6,5,1,UG
2016-03-01,8,7,4,1,UG
2016-02-29,8,7,4,1,UG
2016-02-28,8,5,6,1,UG
2016-02-27,8,6,5,1,UG
2016-02-26,8,7,4,1,UG
2016-02-25,8,7,4,1,UG
2016-02-24,8,5,6,1,UG
2016-02-23,8,6,5,1,UG
2016-02-22,8,5,6,1,UG
2016-02-21,8,6,5,1,UG
2016-02-20,8,7,4,1,UG
2016-02-19,8,7,4,1,UG
2016-02-18,8,7,4,1,UG
2016-02-17,8,7,4,1,UG
2016-02-16,8,6,5,1,UG
2016-02-15,8,7,4,1,UG
2016-02-14,8,7,4,1,UG
2016-02-13,8,7,4,1,UG
2016-02-12,8,8,3,1,UG
2016-02-11,8,8,3,1,UG
2016-02-10,8,8,3,1,UG
2016-02-09,8,8,3,1,UG
2016-02-08,8,7,4,1,UG
2016-02-07,8,7,4,1,UG
2016-02-06,9,6,4,1,UG
2016-02-05,9,6,4,1,UG
2016-02-04,9,7,3,1,UG
2016-02-03,9,7,3,1,UG
2016-02-02,9,6,4,1,UG
2016-02-01,9,5,5,1,UG
2016-01-31,9,6,4,1,UG
2016-01-30,9,6,4,1,UG
2016-01-29,9,7,3,1,UG
2016-01-28,9,7,3,1,UG
2016-01-27,9,7,3,1,UG
2016-01-26,9,4,6,1,UG
2016-01-25,9,4,5,2,UG
2016-01-24,9,4,5,2,UG
2016-01-23,9,4,5,2,UG
2016-01-22,9,5,4,2,UG
2016-01-21,9,4,5,2,UG
2016-01-20,9,5,4,2,UG
2016-01-19,9,5,4,2,UG
2016-01-18,9,5,4,2,UG
2016-01-17,9,3,6,2,UG
2016-01-16,9,4,5,2,UG
2016-01-15,9,5,4,2,UG
2016-01-14,9,5,3,2,UG
2016-01-13,9,4,4,2,UG
2016-01-12,9,4,4,2,UG
2016-01-11,9,5,3,2,UG
2016-01-10,9,2,6,2,UG
2016-01-09,9,2,6,2,UG
2016-01-08,9,4,4,2,UG
2016-01-07,9,3,5,2,UG
2016-01-06,9,3,5,2,UG
2016-01-05,8,4,5,2,UG
2016-01-04,8,5,4,2,UG
2016-01-03,8,3,6,2,UG
2016-01-02,8,4,5,2,UG
2016-01-01,8,4,5,2,UG
2015-12-31,8,4,5,2,UG
2015-12-30,8,4,5,2,UG
2015-12-29,8,5,4,2,UG
2015-12-28,8,5,4,2,UG
2015-12-27,6,3,8,2,UG
2015-12-26,6,4,7,2,UG
2015-12-25,6,4,7,2,UG
2015-12-24,6,4,7,2,UG
2015-12-23,6,5,6,2,UG
2015-12-22,6,5,6,2,UG
2015-12-21,6,5,6,2,UG
2015-12-20,6,3,8,2,UG
2015-12-19,6,3,8,2,UG
2015-12-18,6,4,7,2,UG
2015-12-17,6,5,6,2,UG
2015-12-16,6,5,6,2,UG
2015-12-15,6,4,7,2,UG
2015-12-14,6,4,7,2,UG
2015-12-13,6,4,7,2,UG
2015-12-12,6,4,7,2,UG
2015-12-11,6,3,8,2,UG
2015-12-10,6,4,7,2,UG
2015-12-09,6,4,7,2,UG
2015-12-08,6,4,7,2,UG
2015-12-07,6,4,7,2,UG
2015-12-06,6,4,6,2,UG
2015-12-05,6,4,6,2,UG
2015-12-04,6,4,6,2,UG
2015-12-03,6,4,6,2,UG
2015-12-02,6,6,4,2,UG
2015-12-01,6,6,4,2,UG
2015-11-30,6,6,4,2,UG
2015-11-29,6,4,6,2,UG
2015-11-28,6,6,4,2,UG
2015-11-27,6,6,4,2,UG
2015-11-26,6,7,3,2,UG
2015-11-25,6,6,4,2,UG
2015-11-24,6,6,4,2,UG
2015-11-23,6,7,3,2,UG
2015-11-22,6,6,4,2,UG
2015-11-21,6,6,4,2,UG
2015-11-20,6,7,3,2,UG
2015-11-19,6,7,3,2,UG
2015-11-18,6,6,4,2,UG
2015-11-17,6,6,4,2,UG
2015-11-16,6,6,4,2,UG
2015-11-15,6,5,5,2,UG
2015-11-14,6,5,5,2,UG
2015-11-13,6,5,5,2,UG
2015-11-12,6,4,6,2,UG
2015-11-11,6,5,5,2,UG
2015-11-10,6,6,4,2,UG
2015-11-09,6,6,4,2,UG
2015-11-08,6,3,7,2,UG
2015-11-07,6,4,6,2,UG
2015-11-06,6,6,4,2,UG
2015-11-05,6,6,4,2,UG
2015-11-04,6,6,4,2,UG
2015-11-03,6,6,4,2,UG
2015-11-02,6,5,5,2,UG
2015-11-01,6,6,4,2,UG
2015-10-31,6,7,3,2,UG
2015-10-30,6,6,4,2,UG
2015-10-29,6,7,3,2,UG
2015-10-28,6,6,4,2,UG
2015-10-27,5,6,5,2,UG
2015-10-26,5,6,5,2,UG
2015-10-25,5,4,7,2,UG
2015-10-24,5,4,7,2,UG
2015-10-23,5,5,6,2,UG
2015-10-22,4,5,7,2,UG
2015-10-21,4,5,7,2,UG
2015-10-20,4,4,8,2,UG
2015-10-19,4,5,7,2,UG
2015-10-18,4,5,7,2,UG
2015-10-17,4,5,7,2,UG
2015-10-16,4,5,7,2,UG
2015-10-15,4,6,6,2,UG
2015-10-14,4,6,6,2,UG
2015-10-13,4,6,6,2,UG
2015-10-12,4,7,5,2,UG
2015-10-11,4,5,7,2,UG
2015-10-10,4,6,6,2,UG
2015-10-09,4,5,7,2,UG
2015-10-08,4,6,6,2,UG
2015-10-07,4,7,5,2,UG
2015-10-06,4,8,4,2,UG
2015-10-05,4,8,4,2,UG
2015-10-04,4,8,4,2,UG
2015-10-03,4,8,4,2,UG
2015-10-02,3,8,5,2,UG
2015-10-01,3,7,6,2,UG
2015-09-30,3,7,6,2,UG
2015-09-29,3,8,5,2,UG
2015-09-28,3,8,5,2,UG
2015-09-27,3,9,3,2,UG
2015-09-26,3,9,3,2,UG
2015-09-25,3,9,3,2,UG
2015-09-24,3,7,5,2,UG
2015-09-23,3,8,4,2,UG
2015-09-22,3,8,4,2,UG
2015-09-21,3,8,4,2,UG
2015-09-20,3,7,5,2,UG
2015-09-19,3,8,4,2,UG
2015-09-18,3,8,4,2,UG
2015-09-17,3,8,4,2,UG
2015-09-16,3,7,5,2,UG
2015-09-15,3,8,4,2,UG
2015-09-14,3,8,4,2,UG
2015-09-13,3,7,5,2,UG
2015-09-12,3,7,5,2,UG
2015-09-11,3,8,4,2,UG
2015-09-10,3,8,4,2,UG
2015-09-09,3,8,4,2,UG
2015-09-08,3,8,4,2,UG
2015-09-07,3,8,4,2,UG
2015-09-06,3,6,6,2,UG
2015-09-05,3,7,5,2,UG
2015-09-04,3,7,5,2,UG
2015-09-03,3,7,5,2,UG
2015-09-02,3,7,5,2,UG
2015-09-01,3,7,5,2,UG
2015-08-31,3,7,5,2,UG
2015-08-30,3,7,5,2,UG
2015-08-29,3,8,4,2,UG
2015-08-28,3,8,4,2,UG
2015-08-27,3,7,5,2,UG
2015-08-26,3,4,8,2,UG
2015-08-25,3,7,5,2,UG
2015-08-24,3,8,4,2,UG
2015-08-23,3,7,5,2,UG
2015-08-22,3,7,5,2,UG
2015-08-21,3,8,4,2,UG
2015-08-20,3,7,4,2,UG
2015-08-19,3,7,4,2,UG
2015-08-18,3,6,5,2,UG
2015-08-17,3,4,7,2,UG
2015-08-16,3,6,5,2,UG
2015-08-15,3,6,5,2,UG
2015-08-14,3,7,4,2,UG
2015-08-13,3,5,6,2,UG
2015-08-12,3,7,4,2,UG
2015-08-11,3,7,4,2,UG
2015-08-10,3,7,4,2,UG
2015-08-09,3,7,4,2,UG
2015-08-08,3,5,6,2,UG
2015-08-07,3,7,3,2,UG
2015-08-06,3,6,4,2,UG
2015-08-05,3,6,4,2,UG
2015-08-04,3,7,3,2,UG
2015-08-03,3,6,3,2,UG
2015-08-02,3,5,4,2,UG
2015-08-01,3,6,3,2,UG
2015-07-31,3,6,3,2,UG
2015-07-30,3,6,3,2,UG
2015-07-29,3,6,3,2,UG
2015-07-28,3,7,2,2,UG
2015-07-27,3,6,3,2,UG
2015-07-26,3,6,3,2,UG
2015-07-25,3,7,2,2,UG
2015-07-24,3,7,2,2,UG
2015-07-23,3,7,2,2,UG
2015-07-22,3,7,2,2,UG
2015-07-21,3,7,2,2,UG
2015-07-20,3,7,2,2,UG
2015-07-19,3,7,2,2,UG
2015-07-18,3,7,2,2,UG
2015-07-17,3,8,1,2,UG
2015-07-16,3,8,2,2,UG
2015-07-15,3,8,1,2,UG
2015-07-14,3,7,1,2,UG
2015-07-13,3,6,2,2,UG
2015-07-12,3,6,2,2,UG
2015-07-11,3,7,1,2,UG
2015-07-10,3,7,1,2,UG
2015-07-09,3,7,1,2,UG
2015-07-08,3,5,3,2,UG
2015-07-07,3,4,4,2,UG
2015-07-06,3,5,3,2,UG
2015-07-05,3,3,5,2,UG
2015-07-04,3,4,4,2,UG
2015-07-03,3,4,4,2,UG
2015-07-02,3,4,4,2,UG
2015-07-01,3,4,4,2,UG
2015-06-30,3,4,4,2,UG
2015-06-29,3,3,5,2,UG
2015-06-28,3,6,2,2,UG
2015-06-27,3,6,2,2,UG
2015-06-26,3,6,2,2,UG
2015-06-25,3,5,3,2,UG
2015-06-24,3,6,2,2,UG
2015-06-23,3,6,2,2,UG
2015-06-22,3,6,2,2,UG
2015-06-21,3,6,2,2,UG
2015-06-20,3,7,1,2,UG
2015-06-19,3,7,1,2,UG
2015-06-18,3,7,1,2,UG
2015-06-17,3,8,0,2,UG
2015-06-16,3,8,0,2,UG
2015-06-15,3,7,1,2,UG
2015-06-14,3,7,1,2,UG
2015-06-13,3,8,0,2,UG
2015-06-12,3,7,1,2,UG
2015-06-11,3,7,1,2,UG
2015-06-10,3,8,0,2,UG
2015-06-09,3,8,0,2,UG
2015-06-08,3,7,1,2,UG
2015-06-07,3,6,2,2,UG
2015-06-06,3,7,1,2,UG
2015-06-05,3,3,5,2,UG
2015-06-04,3,7,1,2,UG
2015-06-03,3,7,1,2,UG
2015-06-02,3,7,1,2,UG
2015-06-01,3,6,2,2,UG
2015-05-31,3,6,2,2,UG
2015-05-30,3,6,2,2,UG
2015-05-29,3,7,1,2,UG
2015-05-28,3,7,1,2,UG
2015-05-27,3,7,1,2,UG
2015-05-26,3,7,1,2,UG
2015-05-25,3,7,1,2,UG
2015-05-24,3,6,2,2,UG
2015-05-23,3,3,5,2,UG
2015-05-22,3,7,1,2,UG
2015-05-21,3,6,2,2,UG
2015-05-20,3,7,1,2,UG
2015-05-19,3,7,1,2,UG
2015-05-18,3,7,1,2,UG
2015-05-17,3,2,6,2,UG
2015-05-16,3,6,2,2,UG
2015-05-15,3,6,2,2,UG
2015-05-14,3,6,2,2,UG
2015-05-13,3,6,2,2,UG
2015-05-12,3,2,6,2,UG
2015-05-11,3,1,7,2,UG
2015-05-10,3,6,2,2,UG
2015-05-09,3,5,3,2,UG
2015-05-08,3,5,3,2,UG
2015-05-07,3,4,3,2,UG
2015-05-06,3,4,3,2,UG
2015-05-05,3,6,1,2,UG
2015-05-04,3,5,2,2,UG
2015-05-03,3,5,2,2,UG
2015-05-02,3,6,1,2,UG
2015-05-01,3,6,1,2,UG
2015-04-30,3,7,0,2,UG
2015-04-29,3,7,0,2,UG
2015-04-28,3,6,1,2,UG
2015-04-27,3,6,1,2,UG
2015-04-26,3,6,1,2,UG
2015-04-25,3,6,1,2,UG
2015-04-24,3,6,1,2,UG
2015-04-23,3,6,1,2,UG
2015-04-22,3,6,1,2,UG
2015-04-21,3,6,1,2,UG
2015-04-20,3,6,1,2,UG
2015-04-19,3,6,1,2,UG
2015-04-18,3,6,1,2,UG
2015-04-17,3,6,1,2,UG
2015-04-16,3,6,1,2,UG
2015-04-15,3,6,1,2,UG
2015-04-14,3,6,1,2,UG
2015-04-13,3,6,1,2,UG
2015-04-12,3,5,2,2,UG
2015-04-11,3,5,2,2,UG
2015-04-10,3,5,2,2,UG
2015-04-09,3,5,2,2,UG
2015-04-08,3,5,2,2,UG
2015-04-07,3,2,5,2,UG
2015-04-06,3,6,1,2,UG
2015-04-05,3,4,3,2,UG
2015-04-04,3,6,1,2,UG
2015-04-03,3,6,1,2,UG
2015-04-02,3,6,1,2,UG
2015-04-01,3,6,1,2,UG
2015-03-31,3,6,1,2,UG
2015-03-30,3,6,1,2,UG
2015-03-29,3,5,2,2,UG
2015-03-28,3,5,2,2,UG
2015-03-27,3,5,2,2,UG
2015-03-26,3,5,2,2,UG
2015-03-25,3,5,2,2,UG
2015-03-24,3,6,1,2,UG
2015-03-23,3,6,1,2,UG
2015-03-22,3,6,1,2,UG
2015-03-21,3,4,3,2,UG
2015-03-20,3,5,2,2,UG
2015-03-19,3,6,1,2,UG
2015-03-18,3,6,1,2,UG
2015-03-17,3,7,0,2,UG
2015-03-16,3,7,0,2,UG
2015-03-15,3,7,0,2,UG
2015-03-14,3,7,0,2,UG
2015-03-13,3,7,0,2,UG
2015-03-12,3,7,0,2,UG
2015-03-11,3,7,0,2,UG
2015-03-10,3,7,0,2,UG
